order_id,order_date,customer_id,region,product,category,unit_price,unit_cost,quantity,discount,shipping_cost
O01788,2025-07-10,C0526,North,Laptop,Electronics,50000,41000,3,0.3,150
O01789,2025-11-03,C0557,North,Office Chair,Furniture,6500,4300,1,0.1,150
O01790,2025-12-04,C0387,North,Pen Set,Stationery,250,110,4,0.05,70
O01791,2025-12-13,C0257,West,Desk,Furniture,9000,6300,1,0.0,70
O01792,2025-08-15,C0310,West,Backpack,Accessories,1800,850,4,0.1,100
O01793,2025-09-29,C2082,South,Keyboard,Electronics,1800,1000,1,0.3,100
O01794,2025-04-24,C2316,West,Keyboard,Electronics,1800,1000,1,0.0,40
O01795,2025-01-14,C1462,North,Office Chair,Furniture,6500,4300,2,0.2,150
O01796,2025-05-27,C0035,South,Headphones,Electronics,2500,1350,1,0.0,150
O01797,2025-11-15,C2162,North,Backpack,Accessories,1800,850,1,0.1,70
O01798,2025-02-18,C1505,South,Headphones,Electronics,2500,1350,1,0.0,100
O01799,2025-07-19,C1303,West,Office Chair,Furniture,6500,4300,2,0.1,40
O01800,2025-03-12,C2369,West,Desk,Furniture,9000,6300,2,0.0,100
O01801,2025-06-06,C1025,North,Laptop,Electronics,50000,41000,1,0.1,100
O01802,2025-02-22,C0901,North,Office Chair,Furniture,6500,4300,1,0.1,70
O01803,2025-09-26,C1950,South,Office Chair,Furniture,6500,4300,3,0.1,70
O01804,2025-10-23,C1318,North,Keyboard,Electronics,1800,1000,2,0.1,40
O01805,2025-10-04,C1793,South,Headphones,Electronics,2500,1350,4,0.0,150
O01806,2025-09-15,C1740,South,Laptop,Electronics,50000,41000,4,0.1,40
O01807,2025-03-27,C2099,North,Laptop,Electronics,50000,41000,1,0.0,100
O01808,2025-07-13,C0793,North,Office Chair,Furniture,6500,4300,4,0.1,150
O01809,2025-02-08,C0181,North,Laptop,Electronics,50000,41000,3,0.0,40
O01810,2025-05-17,C1195,West,Backpack,Accessories,1800,850,4,0.05,40
O01811,2025-07-04,C1619,South,Headphones,Electronics,2500,1350,2,0.05,150
O01812,2025-09-02,C2043,South,Notebook,Stationery,150,65,1,0.3,150
O01813,2025-02-05,C0668,South,Notebook,Stationery,150,65,4,0.1,40
O01814,2025-10-24,C1864,East,Office Chair,Furniture,6500,4300,3,0.0,70
O01815,2025-06-17,C2081,North,Backpack,Accessories,1800,850,1,0.1,100
O01816,2025-11-18,C2022,North,Laptop,Electronics,50000,41000,1,0.0,100
O01817,2025-07-12,C2021,East,Headphones,Electronics,2500,1350,1,0.0,100
O01818,2025-07-19,C2469,East,Keyboard,Electronics,1800,1000,2,0.05,70
O01819,2025-09-10,C1653,North,Headphones,Electronics,2500,1350,2,0.2,100
O01820,2025-10-27,C0926,South,Keyboard,Electronics,1800,1000,2,0.3,40
O01821,2025-02-27,C1092,West,Keyboard,Electronics,1800,1000,4,0.3,150
O01822,2025-07-06,C1868,North,Pen Set,Stationery,250,110,4,0.0,100
O01823,2025-01-11,C0592,North,Keyboard,Electronics,1800,1000,3,0.0,70
O01824,2025-06-23,C1507,South,Backpack,Accessories,1800,850,3,0.2,70
O01825,2025-10-24,C1432,North,Pen Set,Stationery,250,110,4,0.0,70
O01826,2025-11-12,C1667,East,Backpack,Accessories,1800,850,2,0.1,70
O01827,2025-04-14,C1054,East,Laptop,Electronics,50000,41000,3,0.3,40
O01828,2025-05-22,C1850,South,Backpack,Accessories,1800,850,3,0.0,100
O01829,2025-07-21,C0179,East,Desk,Furniture,9000,6300,2,0.05,40
O01830,2025-05-25,C1875,South,Backpack,Accessories,1800,850,4,0.2,70
O01831,2025-03-06,C2030,East,Keyboard,Electronics,1800,1000,1,0.1,150
O01832,2025-04-22,C2215,North,Backpack,Accessories,1800,850,1,0.3,100
O01833,2025-05-28,C2307,South,Desk,Furniture,9000,6300,2,0.1,150
O01834,2025-07-09,C0874,East,Laptop,Electronics,50000,41000,4,0.05,100
O01835,2025-12-03,C0116,South,Office Chair,Furniture,6500,4300,2,0.2,150
O01836,2025-07-18,C1634,North,Headphones,Electronics,2500,1350,1,0.2,40
O01837,2025-05-22,C0226,South,Backpack,Accessories,1800,850,4,0.3,100
O01838,2025-08-30,C0701,East,Keyboard,Electronics,1800,1000,1,0.05,70
O01839,2025-10-10,C1757,North,Headphones,Electronics,2500,1350,1,0.1,40
O01840,2025-06-07,C1487,East,Desk,Furniture,9000,6300,4,0.05,40
O01841,2025-06-28,C1517,East,Office Chair,Furniture,6500,4300,2,0.0,40
O01842,2025-03-21,C1878,East,Laptop,Electronics,50000,41000,1,0.3,40
O01843,2025-11-12,C0412,North,Pen Set,Stationery,250,110,2,0.3,70
O01844,2025-11-13,C1978,West,Pen Set,Stationery,250,110,3,0.1,40
O01845,2025-03-05,C1467,North,Notebook,Stationery,150,65,4,0.3,150
O01846,2025-05-07,C1051,West,Desk,Furniture,9000,6300,1,0.05,100
O01847,2025-04-10,C1160,East,Office Chair,Furniture,6500,4300,2,0.2,150
O01848,2025-12-03,C1272,North,Desk,Furniture,9000,6300,3,0.1,40
O01849,2025-01-24,C1376,West,Desk,Furniture,9000,6300,3,0.1,40
O01850,2025-03-17,C0835,South,Headphones,Electronics,2500,1350,3,0.1,150
O01851,2025-04-25,C0558,South,Laptop,Electronics,50000,41000,2,0.1,70
O01852,2025-07-24,C0423,South,Keyboard,Electronics,1800,1000,4,0.2,150
O01853,2025-04-01,C0852,East,Office Chair,Furniture,6500,4300,1,0.05,40
O01854,2025-07-15,C0652,East,Headphones,Electronics,2500,1350,4,0.2,40
O01855,2025-09-30,C1291,West,Laptop,Electronics,50000,41000,4,0.0,70
O01856,2025-10-30,C2281,North,Pen Set,Stationery,250,110,3,0.0,100
O01857,2025-02-06,C0271,East,Keyboard,Electronics,1800,1000,2,0.1,40
O01858,2025-02-20,C0773,East,Desk,Furniture,9000,6300,2,0.2,40
O01859,2025-02-04,C0123,East,Desk,Furniture,9000,6300,2,0.3,40
O01860,2025-11-29,C2437,South,Notebook,Stationery,150,65,1,0.0,40
O01861,2025-08-27,C1752,South,Notebook,Stationery,150,65,1,0.0,150
O01862,2025-07-13,C0604,East,Keyboard,Electronics,1800,1000,3,0.1,150
O01863,2025-10-16,C1036,South,Pen Set,Stationery,250,110,3,0.2,40
O01864,2025-08-02,C1808,North,Keyboard,Electronics,1800,1000,2,0.3,70
O01865,2025-03-27,C2395,South,Pen Set,Stationery,250,110,2,0.2,70
O01866,2025-07-06,C1435,North,Office Chair,Furniture,6500,4300,1,0.05,40
O01867,2025-09-14,C0678,North,Laptop,Electronics,50000,41000,4,0.2,100
O01868,2025-01-14,C1743,North,Pen Set,Stationery,250,110,4,0.0,150
O01869,2025-08-10,C1715,East,Laptop,Electronics,50000,41000,1,0.3,100
O01870,2025-07-01,C1610,West,Pen Set,Stationery,250,110,2,0.1,150
O01871,2025-01-26,C0115,South,Laptop,Electronics,50000,41000,3,0.05,100
O01872,2025-04-07,C1767,North,Headphones,Electronics,2500,1350,1,0.1,100
O01873,2025-06-13,C0050,West,Desk,Furniture,9000,6300,1,0.2,150
O01874,2025-05-06,C2264,North,Backpack,Accessories,1800,850,4,0.0,100
O01875,2025-04-16,C2205,West,Office Chair,Furniture,6500,4300,1,0.0,150
O01876,2025-08-25,C1409,South,Laptop,Electronics,50000,41000,3,0.1,150
O01877,2025-05-28,C1616,North,Headphones,Electronics,2500,1350,4,0.3,40
O01878,2025-07-01,C0170,South,Backpack,Accessories,1800,850,3,0.1,100
O01879,2025-10-19,C2187,South,Notebook,Stationery,150,65,2,0.0,100
O01880,2025-02-04,C0678,East,Laptop,Electronics,50000,41000,1,0.1,70
O01881,2025-05-12,C0656,North,Office Chair,Furniture,6500,4300,3,0.0,100
O01882,2025-01-27,C1771,West,Keyboard,Electronics,1800,1000,2,0.05,150
O01883,2025-12-05,C2348,East,Headphones,Electronics,2500,1350,4,0.0,40
O01884,2025-03-09,C1236,West,Pen Set,Stationery,250,110,3,0.05,100
O01885,2025-10-27,C1269,West,Desk,Furniture,9000,6300,1,0.05,150
O01886,2025-03-11,C1372,North,Headphones,Electronics,2500,1350,2,0.0,70
O01887,2025-04-29,C0728,South,Notebook,Stationery,150,65,3,0.05,70
O01888,2025-08-11,C1492,West,Office Chair,Furniture,6500,4300,3,0.1,40
O01889,2025-10-31,C2403,South,Laptop,Electronics,50000,41000,3,0.0,70
O01890,2025-03-06,C0957,North,Office Chair,Furniture,6500,4300,1,0.0,70
O01891,2025-03-19,C1933,North,Headphones,Electronics,2500,1350,1,0.1,150
O01892,2025-11-18,C1935,North,Headphones,Electronics,2500,1350,1,0.2,40
O01893,2025-04-28,C2128,West,Backpack,Accessories,1800,850,3,0.2,100
O01894,2025-03-18,C1809,South,Notebook,Stationery,150,65,1,0.05,40
O01895,2025-09-29,C2304,East,Headphones,Electronics,2500,1350,4,0.1,150
O01896,2025-02-03,C1786,West,Pen Set,Stationery,250,110,2,0.2,70
O01897,2025-11-13,C2441,North,Desk,Furniture,9000,6300,2,0.1,70
O01898,2025-11-16,C1789,East,Pen Set,Stationery,250,110,1,0.1,150
O01899,2025-11-09,C2093,North,Notebook,Stationery,150,65,2,0.0,100
O01900,2025-04-18,C2226,North,Keyboard,Electronics,1800,1000,4,0.0,40
O01901,2025-02-11,C2459,North,Desk,Furniture,9000,6300,1,0.05,70
O01902,2025-06-05,C1489,South,Desk,Furniture,9000,6300,3,0.05,70
O01903,2025-05-03,C1776,South,Notebook,Stationery,150,65,1,0.3,100
O01904,2025-12-17,C2418,South,Headphones,Electronics,2500,1350,1,0.0,150
O01905,2025-08-19,C0951,North,Keyboard,Electronics,1800,1000,3,0.1,100
O01906,2025-12-11,C0298,North,Headphones,Electronics,2500,1350,3,0.3,70
O01907,2025-10-02,C2211,East,Keyboard,Electronics,1800,1000,3,0.1,100
O01908,2025-09-18,C1580,North,Headphones,Electronics,2500,1350,1,0.0,150
O01909,2025-02-10,C1072,West,Laptop,Electronics,50000,41000,1,0.3,40
O01910,2025-01-26,C1793,West,Backpack,Accessories,1800,850,2,0.05,100
O01911,2025-01-17,C0082,East,Laptop,Electronics,50000,41000,1,0.0,100
O01912,2025-08-05,C1194,South,Backpack,Accessories,1800,850,4,0.05,100
O01913,2025-03-15,C0664,East,Laptop,Electronics,50000,41000,2,0.0,40
O01914,2025-12-28,C0721,East,Pen Set,Stationery,250,110,3,0.2,40
O01915,2025-02-18,C2424,West,Keyboard,Electronics,1800,1000,1,0.0,70
O01916,2025-12-12,C1376,West,Desk,Furniture,9000,6300,3,0.2,70
O01917,2025-09-01,C0352,South,Keyboard,Electronics,1800,1000,1,0.0,150
O01918,2025-02-08,C0912,East,Office Chair,Furniture,6500,4300,2,0.3,100
O01919,2025-01-22,C0607,West,Office Chair,Furniture,6500,4300,2,0.0,150
O01920,2025-05-25,C2273,North,Desk,Furniture,9000,6300,1,0.3,40
O01921,2025-05-04,C0729,South,Office Chair,Furniture,6500,4300,1,0.0,150
O01922,2025-04-26,C0892,East,Desk,Furniture,9000,6300,4,0.2,40
O01923,2025-07-12,C0836,East,Pen Set,Stationery,250,110,2,0.2,100
O01924,2025-02-17,C0440,South,Office Chair,Furniture,6500,4300,3,0.1,70
O01925,2025-02-17,C1951,North,Keyboard,Electronics,1800,1000,3,0.0,150
O01926,2025-09-11,C1441,North,Headphones,Electronics,2500,1350,3,0.1,100
O01927,2025-12-28,C1093,South,Keyboard,Electronics,1800,1000,3,0.1,70
O01928,2025-04-10,C0990,West,Headphones,Electronics,2500,1350,4,0.1,100
O01929,2025-12-07,C1667,West,Headphones,Electronics,2500,1350,3,0.1,100
O01930,2025-05-06,C0240,South,Backpack,Accessories,1800,850,2,0.3,100
O01931,2025-05-03,C2330,North,Laptop,Electronics,50000,41000,2,0.3,100
O01932,2025-02-02,C1413,West,Office Chair,Furniture,6500,4300,4,0.1,100
O01933,2025-06-04,C0570,East,Pen Set,Stationery,250,110,2,0.0,150
O01934,2025-07-01,C1345,South,Backpack,Accessories,1800,850,3,0.0,40
O01935,2025-08-31,C2131,South,Headphones,Electronics,2500,1350,4,0.1,70
O01936,2025-02-27,C0433,North,Headphones,Electronics,2500,1350,1,0.3,150
O01937,2025-03-10,C1310,West,Keyboard,Electronics,1800,1000,1,0.05,70
O01938,2025-06-07,C1495,East,Desk,Furniture,9000,6300,1,0.0,150
O01939,2025-01-26,C2026,South,Backpack,Accessories,1800,850,1,0.05,100
O01940,2025-02-22,C1419,West,Headphones,Electronics,2500,1350,3,0.05,70
O01941,2025-08-18,C1842,East,Headphones,Electronics,2500,1350,3,0.3,70
O01942,2025-12-15,C1935,West,Keyboard,Electronics,1800,1000,2,0.1,70
O01943,2025-07-29,C2228,South,Pen Set,Stationery,250,110,1,0.0,40
O01944,2025-02-22,C0904,South,Laptop,Electronics,50000,41000,3,0.05,70
O01945,2025-12-28,C1760,West,Office Chair,Furniture,6500,4300,1,0.0,100
O01946,2025-07-10,C0622,West,Laptop,Electronics,50000,41000,3,0.1,150
O01947,2025-09-19,C2111,West,Headphones,Electronics,2500,1350,4,0.1,150
O01948,2025-03-13,C2379,West,Backpack,Accessories,1800,850,2,0.0,70
O01949,2025-07-31,C0736,South,Laptop,Electronics,50000,41000,2,0.05,150
O01950,2025-01-28,C1404,North,Keyboard,Electronics,1800,1000,3,0.3,70
O01951,2025-08-17,C2056,South,Backpack,Accessories,1800,850,1,0.2,150
O01952,2025-03-15,C0068,West,Desk,Furniture,9000,6300,3,0.1,150
O01953,2025-11-28,C1763,South,Laptop,Electronics,50000,41000,2,0.05,70
O01954,2025-01-20,C2052,East,Office Chair,Furniture,6500,4300,2,0.3,100
O01955,2025-08-27,C2179,West,Backpack,Accessories,1800,850,1,0.1,150
O01956,2025-02-20,C0492,West,Office Chair,Furniture,6500,4300,4,0.3,40
O01957,2025-09-08,C1893,West,Desk,Furniture,9000,6300,2,0.0,40
O01958,2025-06-30,C1966,South,Desk,Furniture,9000,6300,1,0.0,100
O01959,2025-12-20,C0008,South,Notebook,Stationery,150,65,4,0.0,40
O01960,2025-08-26,C1763,West,Headphones,Electronics,2500,1350,4,0.2,150
O01961,2025-05-16,C1566,North,Pen Set,Stationery,250,110,3,0.1,70
O01962,2025-02-01,C2423,North,Backpack,Accessories,1800,850,1,0.0,70
O01963,2025-08-06,C0108,West,Headphones,Electronics,2500,1350,4,0.3,150
O01964,2025-06-10,C2414,East,Pen Set,Stationery,250,110,1,0.3,100
O01965,2025-01-20,C1429,South,Pen Set,Stationery,250,110,1,0.0,150
O01966,2025-08-01,C0687,North,Notebook,Stationery,150,65,3,0.1,100
O01967,2025-03-18,C0969,South,Keyboard,Electronics,1800,1000,2,0.1,100
O01968,2025-03-27,C1917,West,Office Chair,Furniture,6500,4300,1,0.0,100
O01969,2025-01-04,C2491,East,Pen Set,Stationery,250,110,3,0.1,150
O01970,2025-05-16,C0793,South,Headphones,Electronics,2500,1350,2,0.0,150
O01971,2025-03-21,C2460,South,Pen Set,Stationery,250,110,4,0.3,40
O01972,2025-01-27,C1573,West,Backpack,Accessories,1800,850,1,0.2,100
O01973,2025-06-08,C0481,West,Notebook,Stationery,150,65,4,0.3,150
O01974,2025-03-22,C1495,South,Keyboard,Electronics,1800,1000,3,0.2,100
O01975,2025-02-18,C2005,East,Desk,Furniture,9000,6300,1,0.0,70
O01976,2025-06-20,C0137,North,Laptop,Electronics,50000,41000,3,0.05,150
O01977,2025-01-24,C0198,South,Backpack,Accessories,1800,850,4,0.1,70
O01978,2025-12-28,C0013,North,Keyboard,Electronics,1800,1000,1,0.05,40
O01979,2025-06-21,C1426,South,Laptop,Electronics,50000,41000,4,0.1,70
O01980,2025-12-30,C0145,South,Pen Set,Stationery,250,110,2,0.05,40
O01981,2025-11-18,C2331,South,Notebook,Stationery,150,65,4,0.0,100
O01982,2025-12-24,C0320,North,Desk,Furniture,9000,6300,1,0.1,150
O01983,2025-07-18,C0180,North,Laptop,Electronics,50000,41000,3,0.1,70
O01984,2025-06-04,C0645,North,Pen Set,Stationery,250,110,4,0.1,100
O01985,2025-09-20,C1908,East,Notebook,Stationery,150,65,2,0.1,150
O01986,2025-01-30,C2268,North,Pen Set,Stationery,250,110,1,0.05,70
O01987,2025-11-03,C0628,North,Pen Set,Stationery,250,110,2,0.2,150
O01988,2025-04-29,C1297,West,Headphones,Electronics,2500,1350,3,0.1,40
O01989,2025-01-03,C1935,North,Headphones,Electronics,2500,1350,3,0.1,100
O01990,2025-03-28,C1993,West,Backpack,Accessories,1800,850,2,0.05,40
O01991,2025-03-30,C0383,East,Desk,Furniture,9000,6300,4,0.1,150
O01992,2025-01-06,C2096,East,Office Chair,Furniture,6500,4300,3,0.0,40
O01993,2025-09-02,C2169,South,Keyboard,Electronics,1800,1000,3,0.1,150
O01994,2025-02-04,C1838,North,Notebook,Stationery,150,65,4,0.0,70
O01995,2025-11-06,C1319,West,Pen Set,Stationery,250,110,4,0.2,40
O01996,2025-06-15,C0979,West,Laptop,Electronics,50000,41000,2,0.2,100
O01997,2025-09-20,C2224,South,Desk,Furniture,9000,6300,2,0.1,150
O01998,2025-05-04,C2160,East,Backpack,Accessories,1800,850,3,0.2,40
O01999,2025-02-18,C1296,South,Keyboard,Electronics,1800,1000,3,0.1,70
O02000,2025-03-07,C1856,West,Keyboard,Electronics,1800,1000,2,0.0,100
O02001,2025-08-24,C1000,West,Backpack,Accessories,1800,850,3,0.1,40
O02002,2025-09-19,C1858,North,Laptop,Electronics,50000,41000,3,0.3,150
O02003,2025-04-08,C0224,West,Office Chair,Furniture,6500,4300,4,0.0,100
O02004,2025-05-11,C2254,West,Office Chair,Furniture,6500,4300,2,0.0,150
O02005,2025-12-11,C1289,East,Pen Set,Stationery,250,110,4,0.1,70
O02006,2025-11-07,C1497,North,Headphones,Electronics,2500,1350,1,0.05,150
O02007,2025-05-31,C0474,West,Office Chair,Furniture,6500,4300,4,0.1,70
O02008,2025-03-29,C1322,East,Headphones,Electronics,2500,1350,1,0.1,70
O02009,2025-04-20,C0008,South,Pen Set,Stationery,250,110,4,0.2,70
O02010,2025-07-16,C2226,West,Notebook,Stationery,150,65,1,0.0,100
O02011,2025-07-26,C1873,South,Office Chair,Furniture,6500,4300,4,0.05,40
O02012,2025-03-09,C1137,West,Office Chair,Furniture,6500,4300,4,0.2,100
O02013,2025-01-25,C2090,East,Headphones,Electronics,2500,1350,4,0.05,150
O02014,2025-06-30,C2029,North,Backpack,Accessories,1800,850,4,0.1,40
O02015,2025-10-19,C0298,West,Notebook,Stationery,150,65,2,0.0,150
O02016,2025-02-25,C0135,South,Keyboard,Electronics,1800,1000,1,0.0,150
O02017,2025-05-30,C0634,South,Office Chair,Furniture,6500,4300,4,0.05,40
O02018,2025-02-28,C0004,South,Notebook,Stationery,150,65,3,0.05,100
O02019,2025-03-30,C1433,North,Notebook,Stationery,150,65,4,0.1,70
O02020,2025-08-12,C1321,East,Office Chair,Furniture,6500,4300,3,0.1,100
O02021,2025-04-15,C1345,South,Keyboard,Electronics,1800,1000,3,0.2,70
O02022,2025-04-07,C0185,West,Notebook,Stationery,150,65,2,0.2,40
O02023,2025-12-30,C2296,West,Notebook,Stationery,150,65,2,0.0,70
O02024,2025-03-04,C2442,East,Desk,Furniture,9000,6300,2,0.0,40
O02025,2025-03-11,C1477,North,Laptop,Electronics,50000,41000,3,0.2,70
O02026,2025-12-06,C0014,East,Office Chair,Furniture,6500,4300,3,0.05,150
O02027,2025-07-20,C0990,North,Desk,Furniture,9000,6300,1,0.05,150
O02028,2025-01-16,C1796,West,Backpack,Accessories,1800,850,1,0.0,40
O02029,2025-06-05,C1872,South,Desk,Furniture,9000,6300,1,0.1,100
O02030,2025-07-26,C0609,West,Keyboard,Electronics,1800,1000,3,0.0,40
O02031,2025-04-03,C2057,South,Desk,Furniture,9000,6300,3,0.0,40
O02032,2025-07-20,C2419,North,Headphones,Electronics,2500,1350,1,0.1,100
O02033,2025-08-25,C1272,West,Laptop,Electronics,50000,41000,3,0.2,70
O02034,2025-04-02,C0954,South,Notebook,Stationery,150,65,1,0.0,100
O02035,2025-10-24,C1316,West,Backpack,Accessories,1800,850,4,0.1,40
O02036,2025-06-15,C0069,West,Pen Set,Stationery,250,110,3,0.05,40
O02037,2025-12-18,C1309,South,Desk,Furniture,9000,6300,3,0.05,100
O02038,2025-02-02,C0068,South,Laptop,Electronics,50000,41000,3,0.05,40
O02039,2025-04-29,C0087,South,Backpack,Accessories,1800,850,2,0.0,40
O02040,2025-09-21,C1384,West,Office Chair,Furniture,6500,4300,4,0.05,150
O02041,2025-11-23,C1277,West,Keyboard,Electronics,1800,1000,3,0.2,100
O02042,2025-03-22,C2467,South,Backpack,Accessories,1800,850,1,0.0,150
O02043,2025-12-24,C1270,East,Notebook,Stationery,150,65,4,0.3,100
O02044,2025-03-12,C2450,North,Notebook,Stationery,150,65,3,0.0,70
O02045,2025-06-01,C2018,East,Keyboard,Electronics,1800,1000,2,0.05,100
O02046,2025-04-25,C0844,West,Backpack,Accessories,1800,850,4,0.1,150
O02047,2025-06-04,C2316,West,Office Chair,Furniture,6500,4300,1,0.2,100
O02048,2025-11-26,C1207,South,Desk,Furniture,9000,6300,3,0.0,70
O02049,2025-09-25,C1488,South,Pen Set,Stationery,250,110,3,0.0,150
O02050,2025-10-18,C0252,North,Notebook,Stationery,150,65,4,0.1,100
O02051,2025-04-03,C0532,North,Headphones,Electronics,2500,1350,3,0.0,150
O02052,2025-12-12,C1306,South,Keyboard,Electronics,1800,1000,4,0.1,100
O02053,2025-06-08,C0679,West,Keyboard,Electronics,1800,1000,2,0.2,70
O02054,2025-08-26,C1500,South,Backpack,Accessories,1800,850,4,0.0,150
O02055,2025-09-12,C0200,South,Notebook,Stationery,150,65,1,0.2,100
O02056,2025-08-30,C0628,East,Keyboard,Electronics,1800,1000,4,0.0,150
O02057,2025-08-08,C1663,North,Notebook,Stationery,150,65,4,0.2,150
O02058,2025-06-25,C1531,North,Notebook,Stationery,150,65,3,0.3,70
O02059,2025-08-25,C2460,West,Office Chair,Furniture,6500,4300,1,0.1,40
O02060,2025-11-27,C2250,North,Office Chair,Furniture,6500,4300,2,0.3,40
O02061,2025-05-23,C2027,South,Backpack,Accessories,1800,850,1,0.2,100
O02062,2025-07-06,C0003,South,Desk,Furniture,9000,6300,4,0.0,150
O02063,2025-03-07,C1507,North,Headphones,Electronics,2500,1350,2,0.0,150
O02064,2025-05-10,C0573,North,Notebook,Stationery,150,65,4,0.0,40
O02065,2025-10-09,C0668,North,Desk,Furniture,9000,6300,4,0.05,40
O02066,2025-08-22,C0525,South,Desk,Furniture,9000,6300,1,0.1,100
O02067,2025-03-19,C1140,West,Notebook,Stationery,150,65,4,0.05,70
O02068,2025-07-19,C0310,South,Backpack,Accessories,1800,850,2,0.1,70
O02069,2025-10-24,C1330,South,Keyboard,Electronics,1800,1000,1,0.05,40
O02070,2025-02-15,C0416,South,Office Chair,Furniture,6500,4300,2,0.0,40
O02071,2025-01-23,C1252,West,Headphones,Electronics,2500,1350,3,0.0,100
O02072,2025-05-24,C1565,North,Notebook,Stationery,150,65,4,0.3,100
O02073,2025-08-28,C0450,West,Office Chair,Furniture,6500,4300,3,0.05,150
O02074,2025-04-25,C0257,South,Keyboard,Electronics,1800,1000,1,0.05,70
O02075,2025-10-27,C2016,West,Notebook,Stationery,150,65,2,0.0,100
O02076,2025-11-06,C1847,South,Office Chair,Furniture,6500,4300,2,0.3,150
O02077,2025-07-14,C0654,North,Office Chair,Furniture,6500,4300,3,0.0,70
O02078,2025-05-19,C2218,South,Office Chair,Furniture,6500,4300,3,0.1,40
O02079,2025-01-16,C0553,North,Keyboard,Electronics,1800,1000,1,0.0,150
O02080,2025-10-27,C2317,East,Headphones,Electronics,2500,1350,1,0.0,40
O02081,2025-11-23,C0284,East,Pen Set,Stationery,250,110,1,0.1,70
O02082,2025-06-11,C1651,East,Laptop,Electronics,50000,41000,4,0.1,40
O02083,2025-07-08,C0048,North,Keyboard,Electronics,1800,1000,3,0.1,100
O02084,2025-10-03,C0494,East,Notebook,Stationery,150,65,2,0.0,70
O02085,2025-09-11,C1012,South,Headphones,Electronics,2500,1350,4,0.3,70
O02086,2025-02-19,C0214,West,Notebook,Stationery,150,65,1,0.1,100
O02087,2025-09-03,C1143,East,Notebook,Stationery,150,65,1,0.3,70
O02088,2025-12-04,C0581,South,Notebook,Stationery,150,65,2,0.0,70
O02089,2025-10-02,C0248,West,Keyboard,Electronics,1800,1000,1,0.05,70
O02090,2025-06-25,C2405,South,Laptop,Electronics,50000,41000,4,0.05,40
O02091,2025-07-10,C2455,South,Backpack,Accessories,1800,850,4,0.2,150
O02092,2025-04-05,C2406,North,Keyboard,Electronics,1800,1000,3,0.1,150
O02093,2025-08-30,C0386,East,Pen Set,Stationery,250,110,4,0.05,100
O02094,2025-03-30,C0955,South,Headphones,Electronics,2500,1350,2,0.0,40
O02095,2025-05-05,C0819,North,Headphones,Electronics,2500,1350,1,0.0,70
O02096,2025-04-07,C0815,West,Pen Set,Stationery,250,110,2,0.0,70
O02097,2025-05-03,C1042,North,Backpack,Accessories,1800,850,1,0.2,40
