order_id,order_date,customer_id,region,product,category,unit_price,unit_cost,quantity,discount,shipping_cost,gross_sales,revenue,cost,profit,month,discount_band
O03872,2025-02-26,C0765,North,Laptop,Electronics,50000,41000,3,0.3,70,150000,105000.0,123070,-18070.0,2025-02,High (>10%)
O04417,2025-02-26,C2109,West,Office Chair,Furniture,6500,4300,2,0.2,150,13000,10400.0,8750,1650.0,2025-02,High (>10%)
O04526,2025-02-26,C2069,North,Office Chair,Furniture,6500,4300,1,0.1,70,6500,5850.0,4370,1480.0,2025-02,Low (1-10%)
O04880,2025-02-26,C0431,South,Pen Set,Stationery,250,110,4,0.05,40,1000,950.0,480,470.0,2025-02,Low (1-10%)
O05470,2025-02-26,C1908,West,Keyboard,Electronics,1800,1000,4,0.1,100,7200,6480.0,4100,2380.0,2025-02,Low (1-10%)
O05748,2025-02-26,C1935,South,Headphones,Electronics,2500,1350,3,0.0,100,7500,7500.0,4150,3350.0,2025-02,None
O05924,2025-02-26,C0939,North,Backpack,Accessories,1800,850,4,0.05,70,7200,6840.0,3470,3370.0,2025-02,Low (1-10%)
O00199,2025-02-27,C0957,North,Keyboard,Electronics,1800,1000,1,0.2,40,1800,1440.0,1040,400.0,2025-02,High (>10%)
O00523,2025-02-27,C1124,North,Headphones,Electronics,2500,1350,1,0.3,70,2500,1750.0,1420,330.0,2025-02,High (>10%)
O00686,2025-02-27,C2203,North,Pen Set,Stationery,250,110,3,0.0,150,750,750.0,480,270.0,2025-02,None
O01314,2025-02-27,C1500,West,Pen Set,Stationery,250,110,1,0.1,150,250,225.0,260,-35.0,2025-02,Low (1-10%)
O01507,2025-02-27,C1500,South,Backpack,Accessories,1800,850,1,0.1,70,1800,1620.0,920,700.0,2025-02,Low (1-10%)
O01612,2025-02-27,C1933,North,Headphones,Electronics,2500,1350,4,0.2,150,10000,8000.0,5550,2450.0,2025-02,High (>10%)
O01821,2025-02-27,C1092,West,Keyboard,Electronics,1800,1000,4,0.3,150,7200,5040.0,4150,890.0,2025-02,High (>10%)
O01936,2025-02-27,C0433,North,Headphones,Electronics,2500,1350,1,0.3,150,2500,1750.0,1500,250.0,2025-02,High (>10%)
O02158,2025-02-27,C0289,West,Notebook,Stationery,150,65,1,0.2,150,150,120.0,215,-95.0,2025-02,High (>10%)
O02572,2025-02-27,C2284,West,Backpack,Accessories,1800,850,3,0.0,100,5400,5400.0,2650,2750.0,2025-02,None
O02798,2025-02-27,C2500,South,Desk,Furniture,9000,6300,3,0.0,70,27000,27000.0,18970,8030.0,2025-02,None
O03342,2025-02-27,C2480,West,Keyboard,Electronics,1800,1000,4,0.0,40,7200,7200.0,4040,3160.0,2025-02,None
O03603,2025-02-27,C1604,West,Headphones,Electronics,2500,1350,3,0.2,40,7500,6000.0,4090,1910.0,2025-02,High (>10%)
O03922,2025-02-27,C0355,West,Desk,Furniture,9000,6300,4,0.0,70,36000,36000.0,25270,10730.0,2025-02,None
O05136,2025-02-27,C1139,South,Laptop,Electronics,50000,41000,2,0.05,150,100000,95000.0,82150,12850.0,2025-02,Low (1-10%)
O05317,2025-02-27,C0094,East,Desk,Furniture,9000,6300,1,0.05,150,9000,8550.0,6450,2100.0,2025-02,Low (1-10%)
O05543,2025-02-27,C0672,East,Keyboard,Electronics,1800,1000,3,0.2,150,5400,4320.0,3150,1170.0,2025-02,High (>10%)
O05652,2025-02-27,C2190,North,Notebook,Stationery,150,65,4,0.1,70,600,540.0,330,210.0,2025-02,Low (1-10%)
O05776,2025-02-27,C1497,North,Backpack,Accessories,1800,850,3,0.0,150,5400,5400.0,2700,2700.0,2025-02,None
O05927,2025-02-27,C1205,South,Notebook,Stationery,150,65,2,0.2,100,300,240.0,230,10.0,2025-02,High (>10%)
O00234,2025-02-28,C0967,West,Pen Set,Stationery,250,110,1,0.1,40,250,225.0,150,75.0,2025-02,Low (1-10%)
O00569,2025-02-28,C2493,North,Notebook,Stationery,150,65,2,0.2,40,300,240.0,170,70.0,2025-02,High (>10%)
O00909,2025-02-28,C0663,South,Keyboard,Electronics,1800,1000,3,0.0,150,5400,5400.0,3150,2250.0,2025-02,None
O01097,2025-02-28,C0108,North,Pen Set,Stationery,250,110,4,0.05,70,1000,950.0,510,440.0,2025-02,Low (1-10%)
O01236,2025-02-28,C2130,North,Keyboard,Electronics,1800,1000,1,0.0,100,1800,1800.0,1100,700.0,2025-02,None
O02018,2025-02-28,C0004,South,Notebook,Stationery,150,65,3,0.05,100,450,427.5,295,132.5,2025-02,Low (1-10%)
O02126,2025-02-28,C0684,South,Keyboard,Electronics,1800,1000,3,0.3,40,5400,3780.0,3040,740.0,2025-02,High (>10%)
O03130,2025-02-28,C0740,West,Pen Set,Stationery,250,110,4,0.0,70,1000,1000.0,510,490.0,2025-02,None
O03461,2025-02-28,C1958,West,Office Chair,Furniture,6500,4300,4,0.0,150,26000,26000.0,17350,8650.0,2025-02,None
O03529,2025-02-28,C1195,East,Headphones,Electronics,2500,1350,4,0.2,100,10000,8000.0,5500,2500.0,2025-02,High (>10%)
O03844,2025-02-28,C0986,North,Keyboard,Electronics,1800,1000,3,0.1,70,5400,4860.0,3070,1790.0,2025-02,Low (1-10%)
O03924,2025-02-28,C0649,North,Office Chair,Furniture,6500,4300,3,0.3,150,19500,13650.0,13050,600.0,2025-02,High (>10%)
O03968,2025-02-28,C2433,North,Headphones,Electronics,2500,1350,1,0.0,100,2500,2500.0,1450,1050.0,2025-02,None
O04098,2025-02-28,C1375,North,Headphones,Electronics,2500,1350,2,0.3,100,5000,3500.0,2800,700.0,2025-02,High (>10%)
O04124,2025-02-28,C0583,West,Keyboard,Electronics,1800,1000,1,0.0,70,1800,1800.0,1070,730.0,2025-02,None
O04668,2025-02-28,C1462,West,Headphones,Electronics,2500,1350,4,0.2,150,10000,8000.0,5550,2450.0,2025-02,High (>10%)
O04815,2025-02-28,C0749,South,Notebook,Stationery,150,65,3,0.3,100,450,315.0,295,20.0,2025-02,High (>10%)
O04885,2025-02-28,C0023,South,Laptop,Electronics,50000,41000,3,0.0,150,150000,150000.0,123150,26850.0,2025-02,None
O05019,2025-02-28,C1288,South,Pen Set,Stationery,250,110,3,0.1,150,750,675.0,480,195.0,2025-02,Low (1-10%)
O05958,2025-02-28,C1793,South,Notebook,Stationery,150,65,4,0.1,70,600,540.0,330,210.0,2025-02,Low (1-10%)
O00242,2025-03-01,C0140,South,Desk,Furniture,9000,6300,2,0.0,40,18000,18000.0,12640,5360.0,2025-03,None
O00470,2025-03-01,C0881,North,Backpack,Accessories,1800,850,1,0.05,70,1800,1710.0,920,790.0,2025-03,Low (1-10%)
O00748,2025-03-01,C1760,West,Keyboard,Electronics,1800,1000,2,0.05,40,3600,3420.0,2040,1380.0,2025-03,Low (1-10%)
O01068,2025-03-01,C0127,West,Notebook,Stationery,150,65,4,0.2,150,600,480.0,410,70.0,2025-03,High (>10%)
O01745,2025-03-01,C0799,East,Headphones,Electronics,2500,1350,4,0.0,150,10000,10000.0,5550,4450.0,2025-03,None
O02329,2025-03-01,C0053,West,Laptop,Electronics,50000,41000,3,0.2,40,150000,120000.0,123040,-3040.0,2025-03,High (>10%)
O02820,2025-03-01,C0529,South,Notebook,Stationery,150,65,2,0.2,150,300,240.0,280,-40.0,2025-03,High (>10%)
O03146,2025-03-01,C0190,North,Desk,Furniture,9000,6300,3,0.0,40,27000,27000.0,18940,8060.0,2025-03,None
O03327,2025-03-01,C1739,South,Headphones,Electronics,2500,1350,3,0.1,150,7500,6750.0,4200,2550.0,2025-03,Low (1-10%)
O03573,2025-03-01,C1137,East,Notebook,Stationery,150,65,2,0.2,100,300,240.0,230,10.0,2025-03,High (>10%)
O04609,2025-03-01,C1902,South,Pen Set,Stationery,250,110,1,0.1,40,250,225.0,150,75.0,2025-03,Low (1-10%)
O04757,2025-03-01,C1061,West,Desk,Furniture,9000,6300,3,0.05,70,27000,25650.0,18970,6680.0,2025-03,Low (1-10%)
O04816,2025-03-01,C1782,West,Keyboard,Electronics,1800,1000,2,0.1,100,3600,3240.0,2100,1140.0,2025-03,Low (1-10%)
O05247,2025-03-01,C1608,South,Desk,Furniture,9000,6300,3,0.2,100,27000,21600.0,19000,2600.0,2025-03,High (>10%)
O00127,2025-03-02,C2311,North,Laptop,Electronics,50000,41000,4,0.05,40,200000,190000.0,164040,25960.0,2025-03,Low (1-10%)
O00303,2025-03-02,C0723,North,Laptop,Electronics,50000,41000,2,0.0,40,100000,100000.0,82040,17960.0,2025-03,None
O01441,2025-03-02,C2101,South,Pen Set,Stationery,250,110,1,0.0,100,250,250.0,210,40.0,2025-03,None
O01520,2025-03-02,C0609,West,Office Chair,Furniture,6500,4300,2,0.05,100,13000,12350.0,8700,3650.0,2025-03,Low (1-10%)
O01737,2025-03-02,C1197,South,Desk,Furniture,9000,6300,3,0.1,100,27000,24300.0,19000,5300.0,2025-03,Low (1-10%)
O02377,2025-03-02,C0757,West,Pen Set,Stationery,250,110,4,0.2,100,1000,800.0,540,260.0,2025-03,High (>10%)
O02748,2025-03-02,C2057,North,Pen Set,Stationery,250,110,3,0.0,40,750,750.0,370,380.0,2025-03,None
O02934,2025-03-02,C0532,East,Office Chair,Furniture,6500,4300,3,0.3,150,19500,13650.0,13050,600.0,2025-03,High (>10%)
O04008,2025-03-02,C0065,South,Notebook,Stationery,150,65,4,0.3,150,600,420.0,410,10.0,2025-03,High (>10%)
O04214,2025-03-02,C0650,South,Notebook,Stationery,150,65,4,0.2,70,600,480.0,330,150.0,2025-03,High (>10%)
O04387,2025-03-02,C1572,North,Keyboard,Electronics,1800,1000,4,0.1,70,7200,6480.0,4070,2410.0,2025-03,Low (1-10%)
O05354,2025-03-02,C1944,North,Office Chair,Furniture,6500,4300,4,0.0,40,26000,26000.0,17240,8760.0,2025-03,None
O05389,2025-03-02,C0263,South,Office Chair,Furniture,6500,4300,4,0.05,150,26000,24700.0,17350,7350.0,2025-03,Low (1-10%)
O05750,2025-03-02,C0057,West,Laptop,Electronics,50000,41000,1,0.1,100,50000,45000.0,41100,3900.0,2025-03,Low (1-10%)
O00183,2025-03-03,C0128,South,Office Chair,Furniture,6500,4300,1,0.1,70,6500,5850.0,4370,1480.0,2025-03,Low (1-10%)
O00461,2025-03-03,C1153,West,Notebook,Stationery,150,65,2,0.0,70,300,300.0,200,100.0,2025-03,None
O01470,2025-03-03,C0246,North,Laptop,Electronics,50000,41000,4,0.05,70,200000,190000.0,164070,25930.0,2025-03,Low (1-10%)
O02161,2025-03-03,C1898,North,Pen Set,Stationery,250,110,4,0.05,100,1000,950.0,540,410.0,2025-03,Low (1-10%)
O02752,2025-03-03,C0365,North,Laptop,Electronics,50000,41000,4,0.3,70,200000,140000.0,164070,-24070.0,2025-03,High (>10%)
O03395,2025-03-03,C1678,North,Keyboard,Electronics,1800,1000,3,0.05,70,5400,5130.0,3070,2060.0,2025-03,Low (1-10%)
O03418,2025-03-03,C0933,North,Backpack,Accessories,1800,850,3,0.2,70,5400,4320.0,2620,1700.0,2025-03,High (>10%)
O03945,2025-03-03,C1228,South,Headphones,Electronics,2500,1350,2,0.0,100,5000,5000.0,2800,2200.0,2025-03,None
O03994,2025-03-03,C0339,North,Keyboard,Electronics,1800,1000,4,0.0,100,7200,7200.0,4100,3100.0,2025-03,None
O04122,2025-03-03,C1616,South,Backpack,Accessories,1800,850,4,0.2,70,7200,5760.0,3470,2290.0,2025-03,High (>10%)
O05014,2025-03-03,C1424,West,Backpack,Accessories,1800,850,3,0.1,100,5400,4860.0,2650,2210.0,2025-03,Low (1-10%)
O05281,2025-03-03,C0326,South,Notebook,Stationery,150,65,3,0.1,70,450,405.0,265,140.0,2025-03,Low (1-10%)
O05479,2025-03-03,C1963,North,Laptop,Electronics,50000,41000,1,0.0,100,50000,50000.0,41100,8900.0,2025-03,None
O05852,2025-03-03,C1175,East,Desk,Furniture,9000,6300,2,0.05,100,18000,17100.0,12700,4400.0,2025-03,Low (1-10%)
O05893,2025-03-03,C2360,North,Headphones,Electronics,2500,1350,1,0.05,150,2500,2375.0,1500,875.0,2025-03,Low (1-10%)
O00200,2025-03-04,C0350,South,Backpack,Accessories,1800,850,1,0.0,150,1800,1800.0,1000,800.0,2025-03,None
O01036,2025-03-04,C1629,West,Notebook,Stationery,150,65,3,0.1,100,450,405.0,295,110.0,2025-03,Low (1-10%)
O01364,2025-03-04,C2220,East,Headphones,Electronics,2500,1350,2,0.0,150,5000,5000.0,2850,2150.0,2025-03,None
O02024,2025-03-04,C2442,East,Desk,Furniture,9000,6300,2,0.0,40,18000,18000.0,12640,5360.0,2025-03,None
O02279,2025-03-04,C2009,South,Keyboard,Electronics,1800,1000,2,0.0,150,3600,3600.0,2150,1450.0,2025-03,None
O02472,2025-03-04,C1955,South,Laptop,Electronics,50000,41000,1,0.3,150,50000,35000.0,41150,-6150.0,2025-03,High (>10%)
O03277,2025-03-04,C1383,West,Laptop,Electronics,50000,41000,2,0.0,70,100000,100000.0,82070,17930.0,2025-03,None
O04222,2025-03-04,C0740,East,Desk,Furniture,9000,6300,3,0.1,70,27000,24300.0,18970,5330.0,2025-03,Low (1-10%)
O04404,2025-03-04,C2453,East,Backpack,Accessories,1800,850,1,0.1,40,1800,1620.0,890,730.0,2025-03,Low (1-10%)
O04406,2025-03-04,C0648,South,Backpack,Accessories,1800,850,3,0.2,100,5400,4320.0,2650,1670.0,2025-03,High (>10%)
O04410,2025-03-04,C0751,North,Keyboard,Electronics,1800,1000,1,0.05,150,1800,1710.0,1150,560.0,2025-03,Low (1-10%)
O05002,2025-03-04,C0046,East,Laptop,Electronics,50000,41000,2,0.0,150,100000,100000.0,82150,17850.0,2025-03,None
O05587,2025-03-04,C1389,East,Headphones,Electronics,2500,1350,3,0.0,150,7500,7500.0,4200,3300.0,2025-03,None
O00049,2025-03-05,C0321,West,Notebook,Stationery,150,65,4,0.1,40,600,540.0,300,240.0,2025-03,Low (1-10%)
O00284,2025-03-05,C0392,North,Office Chair,Furniture,6500,4300,4,0.05,150,26000,24700.0,17350,7350.0,2025-03,Low (1-10%)
O00345,2025-03-05,C1406,East,Backpack,Accessories,1800,850,3,0.1,150,5400,4860.0,2700,2160.0,2025-03,Low (1-10%)
O00368,2025-03-05,C1652,West,Keyboard,Electronics,1800,1000,3,0.1,150,5400,4860.0,3150,1710.0,2025-03,Low (1-10%)
O00423,2025-03-05,C1225,South,Pen Set,Stationery,250,110,1,0.1,70,250,225.0,180,45.0,2025-03,Low (1-10%)
O00545,2025-03-05,C1542,South,Pen Set,Stationery,250,110,1,0.2,100,250,200.0,210,-10.0,2025-03,High (>10%)
O00719,2025-03-05,C2088,West,Headphones,Electronics,2500,1350,4,0.0,100,10000,10000.0,5500,4500.0,2025-03,None
O00957,2025-03-05,C1210,East,Office Chair,Furniture,6500,4300,2,0.05,100,13000,12350.0,8700,3650.0,2025-03,Low (1-10%)
O01845,2025-03-05,C1467,North,Notebook,Stationery,150,65,4,0.3,150,600,420.0,410,10.0,2025-03,High (>10%)
O02148,2025-03-05,C1325,North,Backpack,Accessories,1800,850,2,0.05,100,3600,3420.0,1800,1620.0,2025-03,Low (1-10%)
O02398,2025-03-05,C1762,East,Keyboard,Electronics,1800,1000,1,0.3,40,1800,1260.0,1040,220.0,2025-03,High (>10%)
O02595,2025-03-05,C0083,South,Keyboard,Electronics,1800,1000,4,0.05,40,7200,6840.0,4040,2800.0,2025-03,Low (1-10%)
O02930,2025-03-05,C2382,West,Notebook,Stationery,150,65,2,0.0,40,300,300.0,170,130.0,2025-03,None
O04085,2025-03-05,C1488,South,Desk,Furniture,9000,6300,3,0.05,40,27000,25650.0,18940,6710.0,2025-03,Low (1-10%)
O04162,2025-03-05,C0527,North,Office Chair,Furniture,6500,4300,4,0.1,40,26000,23400.0,17240,6160.0,2025-03,Low (1-10%)
O04264,2025-03-05,C2258,South,Pen Set,Stationery,250,110,1,0.2,150,250,200.0,260,-60.0,2025-03,High (>10%)
O04350,2025-03-05,C0189,East,Keyboard,Electronics,1800,1000,2,0.1,100,3600,3240.0,2100,1140.0,2025-03,Low (1-10%)
O04908,2025-03-05,C2436,South,Pen Set,Stationery,250,110,1,0.05,40,250,237.5,150,87.5,2025-03,Low (1-10%)
O05128,2025-03-05,C0618,South,Desk,Furniture,9000,6300,3,0.05,70,27000,25650.0,18970,6680.0,2025-03,Low (1-10%)
O05366,2025-03-05,C1943,East,Headphones,Electronics,2500,1350,2,0.2,150,5000,4000.0,2850,1150.0,2025-03,High (>10%)
O05393,2025-03-05,C0546,South,Pen Set,Stationery,250,110,1,0.2,40,250,200.0,150,50.0,2025-03,High (>10%)
O05648,2025-03-05,C1845,West,Backpack,Accessories,1800,850,4,0.3,150,7200,5040.0,3550,1490.0,2025-03,High (>10%)
O00093,2025-03-06,C2068,North,Pen Set,Stationery,250,110,2,0.05,100,500,475.0,320,155.0,2025-03,Low (1-10%)
O00185,2025-03-06,C0128,East,Office Chair,Furniture,6500,4300,4,0.1,100,26000,23400.0,17300,6100.0,2025-03,Low (1-10%)
O01288,2025-03-06,C0848,West,Headphones,Electronics,2500,1350,1,0.05,100,2500,2375.0,1450,925.0,2025-03,Low (1-10%)
O01831,2025-03-06,C2030,East,Keyboard,Electronics,1800,1000,1,0.1,150,1800,1620.0,1150,470.0,2025-03,Low (1-10%)
O01890,2025-03-06,C0957,North,Office Chair,Furniture,6500,4300,1,0.0,70,6500,6500.0,4370,2130.0,2025-03,None
O02456,2025-03-06,C0799,North,Office Chair,Furniture,6500,4300,4,0.1,100,26000,23400.0,17300,6100.0,2025-03,Low (1-10%)
O03278,2025-03-06,C1432,East,Headphones,Electronics,2500,1350,1,0.0,40,2500,2500.0,1390,1110.0,2025-03,None
O03669,2025-03-06,C0834,South,Office Chair,Furniture,6500,4300,3,0.0,40,19500,19500.0,12940,6560.0,2025-03,None
O04558,2025-03-06,C2315,West,Pen Set,Stationery,250,110,2,0.3,150,500,350.0,370,-20.0,2025-03,High (>10%)
O04913,2025-03-06,C0790,West,Laptop,Electronics,50000,41000,4,0.0,100,200000,200000.0,164100,35900.0,2025-03,None
O05034,2025-03-06,C2322,South,Headphones,Electronics,2500,1350,3,0.0,150,7500,7500.0,4200,3300.0,2025-03,None
O05108,2025-03-06,C1776,North,Backpack,Accessories,1800,850,2,0.0,70,3600,3600.0,1770,1830.0,2025-03,None
O05756,2025-03-06,C1727,West,Office Chair,Furniture,6500,4300,4,0.2,70,26000,20800.0,17270,3530.0,2025-03,High (>10%)
O00553,2025-03-07,C1658,East,Pen Set,Stationery,250,110,2,0.0,150,500,500.0,370,130.0,2025-03,None
O00723,2025-03-07,C0341,South,Pen Set,Stationery,250,110,4,0.2,40,1000,800.0,480,320.0,2025-03,High (>10%)
O00863,2025-03-07,C1482,North,Laptop,Electronics,50000,41000,4,0.3,150,200000,140000.0,164150,-24150.0,2025-03,High (>10%)
O01141,2025-03-07,C0736,North,Backpack,Accessories,1800,850,3,0.1,100,5400,4860.0,2650,2210.0,2025-03,Low (1-10%)
O01608,2025-03-07,C0949,West,Desk,Furniture,9000,6300,4,0.3,70,36000,25200.0,25270,-70.0,2025-03,High (>10%)
O02000,2025-03-07,C1856,West,Keyboard,Electronics,1800,1000,2,0.0,100,3600,3600.0,2100,1500.0,2025-03,None
O02063,2025-03-07,C1507,North,Headphones,Electronics,2500,1350,2,0.0,150,5000,5000.0,2850,2150.0,2025-03,None
O02105,2025-03-07,C1332,West,Pen Set,Stationery,250,110,3,0.1,150,750,675.0,480,195.0,2025-03,Low (1-10%)
O02180,2025-03-07,C0821,South,Office Chair,Furniture,6500,4300,2,0.1,70,13000,11700.0,8670,3030.0,2025-03,Low (1-10%)
O02615,2025-03-07,C2029,West,Laptop,Electronics,50000,41000,3,0.05,100,150000,142500.0,123100,19400.0,2025-03,Low (1-10%)
O02794,2025-03-07,C0975,North,Desk,Furniture,9000,6300,2,0.2,70,18000,14400.0,12670,1730.0,2025-03,High (>10%)
O02844,2025-03-07,C0495,South,Office Chair,Furniture,6500,4300,3,0.1,100,19500,17550.0,13000,4550.0,2025-03,Low (1-10%)
O02975,2025-03-07,C2111,North,Laptop,Electronics,50000,41000,3,0.3,70,150000,105000.0,123070,-18070.0,2025-03,High (>10%)
O03259,2025-03-07,C0952,South,Desk,Furniture,9000,6300,2,0.0,100,18000,18000.0,12700,5300.0,2025-03,None
O03621,2025-03-07,C1977,East,Backpack,Accessories,1800,850,3,0.2,150,5400,4320.0,2700,1620.0,2025-03,High (>10%)
O03654,2025-03-07,C1976,East,Desk,Furniture,9000,6300,3,0.2,40,27000,21600.0,18940,2660.0,2025-03,High (>10%)
O03806,2025-03-07,C2363,North,Pen Set,Stationery,250,110,3,0.1,100,750,675.0,430,245.0,2025-03,Low (1-10%)
O04233,2025-03-07,C0563,East,Desk,Furniture,9000,6300,3,0.2,70,27000,21600.0,18970,2630.0,2025-03,High (>10%)
O04261,2025-03-07,C2321,South,Headphones,Electronics,2500,1350,1,0.1,150,2500,2250.0,1500,750.0,2025-03,Low (1-10%)
O04567,2025-03-07,C0275,South,Notebook,Stationery,150,65,4,0.05,70,600,570.0,330,240.0,2025-03,Low (1-10%)
O04573,2025-03-07,C0363,West,Office Chair,Furniture,6500,4300,4,0.0,150,26000,26000.0,17350,8650.0,2025-03,None
O04914,2025-03-07,C2381,North,Desk,Furniture,9000,6300,3,0.3,150,27000,18900.0,19050,-150.0,2025-03,High (>10%)
O05197,2025-03-07,C1647,North,Backpack,Accessories,1800,850,1,0.05,40,1800,1710.0,890,820.0,2025-03,Low (1-10%)
O05264,2025-03-07,C1293,North,Office Chair,Furniture,6500,4300,4,0.05,40,26000,24700.0,17240,7460.0,2025-03,Low (1-10%)
O05949,2025-03-07,C0326,West,Backpack,Accessories,1800,850,4,0.0,40,7200,7200.0,3440,3760.0,2025-03,None
O00136,2025-03-08,C0566,East,Keyboard,Electronics,1800,1000,4,0.0,40,7200,7200.0,4040,3160.0,2025-03,None
O02103,2025-03-08,C0829,East,Headphones,Electronics,2500,1350,2,0.05,70,5000,4750.0,2770,1980.0,2025-03,Low (1-10%)
O02140,2025-03-08,C1770,North,Office Chair,Furniture,6500,4300,1,0.05,40,6500,6175.0,4340,1835.0,2025-03,Low (1-10%)
O02361,2025-03-08,C1117,West,Notebook,Stationery,150,65,3,0.0,40,450,450.0,235,215.0,2025-03,None
O02442,2025-03-08,C0535,North,Laptop,Electronics,50000,41000,1,0.2,100,50000,40000.0,41100,-1100.0,2025-03,High (>10%)
O02702,2025-03-08,C0093,West,Pen Set,Stationery,250,110,1,0.3,40,250,175.0,150,25.0,2025-03,High (>10%)
O03196,2025-03-08,C1760,North,Headphones,Electronics,2500,1350,1,0.05,150,2500,2375.0,1500,875.0,2025-03,Low (1-10%)
O03592,2025-03-08,C1839,West,Keyboard,Electronics,1800,1000,3,0.05,150,5400,5130.0,3150,1980.0,2025-03,Low (1-10%)
O05279,2025-03-08,C0453,East,Office Chair,Furniture,6500,4300,1,0.2,40,6500,5200.0,4340,860.0,2025-03,High (>10%)
O05300,2025-03-08,C1613,South,Pen Set,Stationery,250,110,4,0.3,70,1000,700.0,510,190.0,2025-03,High (>10%)
O05494,2025-03-08,C1736,West,Headphones,Electronics,2500,1350,4,0.3,70,10000,7000.0,5470,1530.0,2025-03,High (>10%)
O05565,2025-03-08,C1428,East,Laptop,Electronics,50000,41000,4,0.2,150,200000,160000.0,164150,-4150.0,2025-03,High (>10%)
O00078,2025-03-09,C0551,East,Headphones,Electronics,2500,1350,2,0.05,150,5000,4750.0,2850,1900.0,2025-03,Low (1-10%)
O00300,2025-03-09,C1834,North,Laptop,Electronics,50000,41000,4,0.0,100,200000,200000.0,164100,35900.0,2025-03,None
O00310,2025-03-09,C1057,East,Laptop,Electronics,50000,41000,3,0.0,70,150000,150000.0,123070,26930.0,2025-03,None
O01128,2025-03-09,C2361,West,Notebook,Stationery,150,65,4,0.0,150,600,600.0,410,190.0,2025-03,None
O01370,2025-03-09,C0557,West,Notebook,Stationery,150,65,1,0.1,70,150,135.0,135,0.0,2025-03,Low (1-10%)
O01423,2025-03-09,C1547,South,Desk,Furniture,9000,6300,1,0.3,100,9000,6300.0,6400,-100.0,2025-03,High (>10%)
O01884,2025-03-09,C1236,West,Pen Set,Stationery,250,110,3,0.05,100,750,712.5,430,282.5,2025-03,Low (1-10%)
O02012,2025-03-09,C1137,West,Office Chair,Furniture,6500,4300,4,0.2,100,26000,20800.0,17300,3500.0,2025-03,High (>10%)
O02113,2025-03-09,C0792,North,Backpack,Accessories,1800,850,2,0.05,40,3600,3420.0,1740,1680.0,2025-03,Low (1-10%)
O02432,2025-03-09,C0171,North,Desk,Furniture,9000,6300,3,0.2,40,27000,21600.0,18940,2660.0,2025-03,High (>10%)
O03179,2025-03-09,C0808,South,Headphones,Electronics,2500,1350,4,0.0,70,10000,10000.0,5470,4530.0,2025-03,None
O03661,2025-03-09,C0397,West,Desk,Furniture,9000,6300,2,0.05,40,18000,17100.0,12640,4460.0,2025-03,Low (1-10%)
O04474,2025-03-09,C2314,North,Headphones,Electronics,2500,1350,3,0.0,40,7500,7500.0,4090,3410.0,2025-03,None
O04618,2025-03-09,C0927,West,Desk,Furniture,9000,6300,4,0.05,70,36000,34200.0,25270,8930.0,2025-03,Low (1-10%)
O00218,2025-03-10,C0920,West,Laptop,Electronics,50000,41000,2,0.0,100,100000,100000.0,82100,17900.0,2025-03,None
O00336,2025-03-10,C1151,West,Pen Set,Stationery,250,110,3,0.05,100,750,712.5,430,282.5,2025-03,Low (1-10%)
O00449,2025-03-10,C1416,North,Desk,Furniture,9000,6300,2,0.05,70,18000,17100.0,12670,4430.0,2025-03,Low (1-10%)
O00534,2025-03-10,C0187,South,Keyboard,Electronics,1800,1000,2,0.2,70,3600,2880.0,2070,810.0,2025-03,High (>10%)
O00671,2025-03-10,C2170,North,Backpack,Accessories,1800,850,4,0.3,70,7200,5040.0,3470,1570.0,2025-03,High (>10%)
O00681,2025-03-10,C1318,South,Notebook,Stationery,150,65,1,0.3,100,150,105.0,165,-60.0,2025-03,High (>10%)
O00884,2025-03-10,C2278,South,Headphones,Electronics,2500,1350,4,0.1,40,10000,9000.0,5440,3560.0,2025-03,Low (1-10%)
O01484,2025-03-10,C0906,East,Laptop,Electronics,50000,41000,3,0.2,40,150000,120000.0,123040,-3040.0,2025-03,High (>10%)
O01937,2025-03-10,C1310,West,Keyboard,Electronics,1800,1000,1,0.05,70,1800,1710.0,1070,640.0,2025-03,Low (1-10%)
